Date,Open,High,Low,Close,Adj Close,Volume
2007-12-19,44.75,44.75,37.057498931884766,39.70249938964844,29.26582908630371,102730800
2007-12-20,39.25,39.8125,38.5,39.08250045776367,28.80881118774414,13877760
2007-12-24,39.5,41.70000076293945,39.314998626708984,40.5525016784668,29.892398834228516,11964180
2007-12-26,42.099998474121094,42.099998474121094,40.252498626708984,40.79750061035156,30.072988510131836,4938260
2007-12-27,40.997501373291016,42.75,40.650001525878906,41.51250076293945,30.600038528442383,7934060
2007-12-28,41.25,43.0,41.25,42.807498931884766,31.554609298706055,5699620
2007-12-31,42.0,43.45000076293945,42.0,43.14250183105469,31.801559448242188,3136960
2008-01-01,42.900001525878906,43.720001220703125,42.900001525878906,43.14250183105469,31.801559448242188,1494560
2008-01-02,43.099998474121094,48.002498626708984,42.630001068115234,44.810001373291016,33.03071212768555,5928800
2008-01-03,44.494998931884766,45.970001220703125,43.0,43.057498931884766,31.7388916015625,1657320
2008-01-04,43.45000076293945,44.5,43.17499923706055,43.837501525878906,32.31386947631836,2066720
2008-01-07,43.54999923706055,43.95000076293945,43.0,43.68000030517578,32.197757720947266,896820
2008-01-08,43.75,44.5,42.5,42.82500076293945,31.567514419555664,978600
2008-01-09,42.5,43.400001525878906,42.45000076293945,43.067501068115234,31.74626922607422,853640
2008-01-10,43.25,43.345001220703125,42.75,42.997501373291016,31.69466781616211,1415400
2008-01-11,43.25,43.29999923706055,42.599998474121094,43.01750183105469,31.709413528442383,902860
2008-01-14,43.0,43.75,43.0,43.005001068115234,31.7002010345459,223460
2008-01-15,43.04999923706055,43.25,43.0,43.04999923706055,31.733366012573242,217380
2008-01-16,43.0,44.25,42.752498626708984,43.70000076293945,32.21250915527344,404600
2008-01-17,44.25,45.48749923706055,43.70000076293945,45.02750015258789,33.191036224365234,479360
2008-01-18,44.70000076293945,46.5,44.0,45.25,33.35504913330078,1239220
2008-01-21,43.04999923706055,44.04999923706055,39.5,40.38999938964844,29.772611618041992,282820
2008-01-22,35.099998474121094,37.5,32.45000076293945,35.74250030517578,26.346805572509766,138740
2008-01-23,38.04999923706055,42.45000076293945,37.5,40.65250015258789,29.966102600097656,172420
2008-01-24,35.099998474121094,40.0,35.099998474121094,39.08000183105469,28.806964874267578,148040
2008-01-25,37.5,39.75,36.5,38.16999816894531,28.136186599731445,109460
2008-01-28,35.650001525878906,40.04999923706055,35.650001525878906,39.98749923706055,29.475914001464844,73820
2008-01-29,40.04999923706055,40.75,37.04999923706055,38.3125,28.241230010986328,22140
2008-01-30,38.150001525878906,39.25,38.099998474121094,38.834999084472656,28.626379013061523,43880
2008-01-31,37.404998779296875,40.25,37.404998779296875,39.845001220703125,29.370880126953125,286280
2008-02-01,35.25,40.099998474121094,35.25,39.709999084472656,29.271358489990234,44640
2008-02-04,39.005001068115234,40.5,39.005001068115234,39.73749923706055,29.29163360595703,216500
2008-02-05,39.5,40.25,38.79999923706055,40.005001068115234,29.488811492919922,54280
2008-02-06,38.0,40.29499816894531,38.0,40.002498626708984,29.486968994140625,1579660
2008-02-07,41.0,41.0,38.0,38.63750076293945,28.480796813964844,48240
2008-02-08,38.162498474121094,39.5,31.899999618530273,36.48500061035156,26.894119262695312,102400
2008-02-11,36.75,37.400001525878906,32.599998474121094,33.522499084472656,24.710378646850586,300600
2008-02-12,34.25,35.75,33.5,35.084999084472656,25.862144470214844,72540
